(30, 30, 1.7453292519943295, 0)
(29.457324331227024, 30.430373142125323, 2.5149989915934063, 0)
(28.802871944914987, 30.866613519810706, 2.587498901614079, 0)
(28.057635486357547, 31.29643347267061, 2.6472497743604233, 0)
(27.242439567319664, 31.70764710514924, 2.701092163399843, 0)
(26.37771250995732, 32.088314139740156, 2.7534527756005103, 0)
(25.483206565486714, 32.42692361253653, 2.8077157230850083, 0)
(24.577694480964098, 32.71260331198396, 2.866915454647079, 0)
(23.67866812502838, 32.93534091221702, 2.934139186234673, 0)
(22.802061858582885, 33.08620287528926, 3.012770246870332, 0)
(21.962019469319735, 33.1575374764995, 3.106566241807567, 0)
(21.170718848657508, 33.143148875436054, 3.2194341710623924, 0)
(20.43826328887731, 33.03843017872067, 3.3546175570062267, 0)
(19.77264249232173, 32.84044509373127, 3.5129959540332063, 0)
(19.179760400125808, 32.547950210309125, 3.690765579177325, 0)
(18.663521222233044, 32.1613532745295, 3.8781919280702017, 0)
(18.225960227786274, 31.682607041145957, 4.0617785627951095, 0)
(17.867402677007952, 31.11504322169729, 4.229365052931491, 0)
(17.586633351978236, 30.463156190698836, 4.374053745408305, 0)
(17.381060645362616, 29.73235067222894, 4.494388782719672, 0)
(17.246862653574343, 28.92867075109981, 4.5922368867182985, 0)
(17.179107320779416, 28.058528862909675, 4.6706706519000205, 0)
(17.171843498789407, 27.128453585251766, 4.732730253617228, 0)
(17.21816401500753, 26.14487592245441, 4.780922245037872, 0)
(17.310244548975863, 25.11397741966003, 4.8171149542357465, 0)
(17.43936267294176, 24.041629886274528, 4.842596640016513, 0)
(17.59590133793475, 22.933461110403947, 4.858178901869007, 0)
(17.769342437238496, 21.795075348864973, 4.864290871790816, 0)
(17.948255356918423, 20.63243569463891, 4.861029393288881, 0)
(18.12027025800918, 19.452381795587815, 4.848125794630109, 0)
(18.27198393687488, 18.263226553623404, 4.824785478100493, 0)
(18.38875571245795, 17.0753405358167, 4.789411504883288, 0)
(18.45442611198884, 15.901611486251968, 4.739253384405642, 0)
(18.451144730440326, 14.757666251790239, 4.670104980147669, 0)
(18.35956453822193, 13.66181587266328, 4.576204531501096, 0)
(18.15997463564131, 12.634665904037426, 4.450877256890067, 0)
(17.83384967035015, 11.698821752314311, 4.287367307268745, 0)
(17.364940792927182, 10.879225080665421, 4.081303732970122, 0)
(16.74221528848431, 10.203264733298369, 3.8363417887641726, 0)
(15.954432885529462, 9.704528013004447, 3.5611735076589355, 0)
(14.998543264537586, 9.421083764694858, 3.2842349663909776, 0)
(13.86344582655115, 9.402945551946928, 3.031932729853756, 0)
(12.599558124991212, 9.684683086378369, 2.8333585678561346, 0)
(11.329536468307362, 10.209357531418243, 2.7003914174498154, 0)
(10.173390911759045, 10.830334185563853, 2.6196220334777207, 0)
(9.260849942341277, 11.399406508282869, 2.5674275294020976, 0)
(8.730960395242976, 11.763761859787829, 2.086678512591887, 0)
(8.730960395242976, 11.763761859787829, 2.086678512591887, 0)
(8.618667166926722, 11.961116498735057, 2.1058622314082522, 0)
(8.396497503817118, 12.327610268804232, 2.1322195979131626, 0)
(8.073433732286286, 12.827838156373556, 2.1615806366538433, 0)
(7.66390630517574, 13.419865270526063, 2.196159049226259, 0)
(7.186644098205971, 14.056079846676104, 2.2401849629721804, 0)
(6.663606290201464, 14.684163403897795, 2.3012351329548166, 0)
(6.119049786420459, 15.248100146458173, 2.3944394817916024, 0)
(5.578756679653093, 15.689153784073131, 2.554356220805636, 0)
(5.069430919620108, 15.946751892583675, 2.8675111331421697, 0)
(4.6182616037024955, 15.959232214918284, 3.4743974214116, 0)
(4.25263899740659, 15.664418190451297, 4.1398630738980895, 0)
(4.000000000000004, 15.000000000000007, 4.71238898038469, 0)
